subset,true_class,output_class,prefix_length,n_sequences,mean_probability
all,Sadness,Anger,14,108,0.16329441928379632
all,Sadness,Disgust,14,108,0.07341550952037036
all,Sadness,Fear,14,108,0.040211556725555576
all,Sadness,Happiness,14,108,0.0680866030588889
all,Sadness,Neutral,14,108,0.06192090814351853
all,Sadness,Sadness,14,108,0.590169558685648
all,Sadness,Surprise,14,108,0.0029014452554259242
all,Sadness,Anger,15,108,0.1600353743707408
all,Sadness,Disgust,15,108,0.06965611703138891
all,Sadness,Fear,15,108,0.03714610171296299
all,Sadness,Happiness,15,108,0.07238780829055555
all,Sadness,Neutral,15,108,0.05111480883240741
all,Sadness,Sadness,15,108,0.605863875731667
all,Sadness,Surprise,15,108,0.0037959155048611117
all,Sadness,Anger,16,108,0.15447714123518516
all,Sadness,Disgust,16,108,0.07144910774814811
all,Sadness,Fear,16,108,0.028936937373148154
all,Sadness,Happiness,16,108,0.07069251556046298
all,Sadness,Neutral,16,108,0.05098213326388891
all,Sadness,Sadness,16,108,0.6188469263637965
all,Sadness,Surprise,16,108,0.0046152469755555555
all,Sadness,Anger,17,108,0.15414778397592596
all,Sadness,Disgust,17,108,0.07210625161111113
all,Sadness,Fear,17,108,0.021528245150000007
all,Sadness,Happiness,17,108,0.06893169979333336
all,Sadness,Neutral,17,108,0.053738708494444454
all,Sadness,Sadness,17,108,0.6260923591573149
all,Sadness,Surprise,17,108,0.0034549514289814822
all,Sadness,Anger,18,108,0.15656239940277794
all,Sadness,Disgust,18,108,0.06962192785277778
all,Sadness,Fear,18,108,0.01431314804481482
all,Sadness,Happiness,18,108,0.06539287024138887
all,Sadness,Neutral,18,108,0.05552388935833336
all,Sadness,Sadness,18,108,0.6354620586020369
all,Sadness,Surprise,18,108,0.0031237027037962963
all,Sadness,Anger,19,108,0.16651874603796307
all,Sadness,Disgust,19,108,0.06921746627314815
all,Sadness,Fear,19,108,0.008356145373703706
all,Sadness,Happiness,19,108,0.05993374117481481
all,Sadness,Neutral,19,108,0.05163600805555558
all,Sadness,Sadness,19,108,0.6418508744800926
all,Sadness,Surprise,19,108,0.002487018400833334
all,Sadness,Anger,20,108,0.16241404906018528
all,Sadness,Disgust,20,108,0.06860762255462964
all,Sadness,Fear,20,108,0.0036303791782407394
all,Sadness,Happiness,20,108,0.05310027149555555
all,Sadness,Neutral,20,108,0.05327319500000001
all,Sadness,Sadness,20,108,0.6568674657820371
all,Sadness,Surprise,20,108,0.002107018105740741
all,Sadness,Anger,21,108,0.1662686420342592
all,Sadness,Disgust,21,108,0.06517065529444446
all,Sadness,Fear,21,108,0.0021724160386111116
all,Sadness,Happiness,21,108,0.04510912316824074
all,Sadness,Neutral,21,108,0.04798705064074073
all,Sadness,Sadness,21,108,0.6713879746110186
all,Sadness,Surprise,21,108,0.0019041367725925928
all,Sadness,Anger,22,108,0.16268694088055555
all,Sadness,Disgust,22,108,0.06764102860277778
all,Sadness,Fear,22,108,0.0021269680689814806
all,Sadness,Happiness,22,108,0.044783289214537045
all,Sadness,Neutral,22,108,0.031273815310185187
all,Sadness,Sadness,22,108,0.6895750536055552
all,Sadness,Surprise,22,108,0.0019129120848148159
all,Sadness,Anger,23,108,0.16824329462499996
all,Sadness,Disgust,23,108,0.06483029253333333
all,Sadness,Fear,23,108,0.0019619283118518503
all,Sadness,Happiness,23,108,0.03147983658592593
all,Sadness,Neutral,23,108,0.016420572955555556
all,Sadness,Sadness,23,108,0.7152714784407412
all,Sadness,Surprise,23,108,0.0017925943705555567
all,Sadness,Anger,24,108,0.16596032220740742
all,Sadness,Disgust,24,108,0.06502561257592593
all,Sadness,Fear,24,108,0.0018004539901851845
all,Sadness,Happiness,24,108,0.01981156104694445
all,Sadness,Neutral,24,108,0.01339901611481481
all,Sadness,Sadness,24,108,0.7322708625148148
all,Sadness,Surprise,24,108,0.0017321744562962963
all,Sadness,Anger,25,108,0.16250038614351853
all,Sadness,Disgust,25,108,0.06926503604814813
all,Sadness,Fear,25,108,0.0018355236991666668
all,Sadness,Happiness,25,108,0.020158078115092595
all,Sadness,Neutral,25,108,0.01078947911296296
all,Sadness,Sadness,25,108,0.7336292379537036
all,Sadness,Surprise,25,108,0.0018222615996296297
all,Sadness,Anger,26,108,0.16095035623611126
all,Sadness,Disgust,26,108,0.06865014111388888
all,Sadness,Fear,26,108,0.0016787497284259266
all,Sadness,Happiness,26,108,0.019609648273981484
all,Sadness,Neutral,26,108,0.009640765293518518
all,Sadness,Sadness,26,108,0.7377109855370368
all,Sadness,Surprise,26,108,0.0017593617425
all,Sadness,Anger,27,108,0.16363753428240735
all,Sadness,Disgust,27,108,0.07010233179259259
all,Sadness,Fear,27,108,0.001716816669074075
all,Sadness,Happiness,27,108,0.013635317138796295
all,Sadness,Neutral,27,108,0.010755575325
all,Sadness,Sadness,27,108,0.7383192334999998
all,Sadness,Surprise,27,108,0.001833195498518519
all,Sadness,Anger,28,108,0.1635675787546297
all,Sadness,Disgust,28,108,0.07150432551666666
all,Sadness,Fear,28,108,0.0017410404333333337
all,Sadness,Happiness,28,108,0.008107402431203704
all,Sadness,Neutral,28,108,0.013585213764814818
all,Sadness,Sadness,28,108,0.7396145415740741
all,Sadness,Surprise,28,108,0.0018798957259259248
all,Sadness,Anger,29,108,0.1561182254212963
all,Sadness,Disgust,29,108,0.07229653910370369
all,Sadness,Fear,29,108,0.0016941417558333338
all,Sadness,Happiness,29,108,0.004265214732592593
all,Sadness,Neutral,29,108,0.01637694728055556
all,Sadness,Sadness,29,108,0.7473735111481479
all,Sadness,Surprise,29,108,0.0018754151375925934
all,Sadness,Anger,30,108,0.15226957766203697
all,Sadness,Disgust,30,108,0.07067496266388885
all,Sadness,Fear,30,108,0.0017166446525925926
all,Sadness,Happiness,30,108,0.003085853979999999
all,Sadness,Neutral,30,108,0.020666251278703713
all,Sadness,Sadness,30,108,0.7496788450277778
all,Sadness,Surprise,30,108,0.0019078664813888902
all,Surprise,Anger,1,108,0.165201723412037
all,Surprise,Disgust,1,108,0.13333395589629632
all,Surprise,Fear,1,108,0.10500913401851852
all,Surprise,Happiness,1,108,0.15069565593148151
all,Surprise,Neutral,1,108,0.1952463842824074
all,Surprise,Sadness,1,108,0.11205888660185181
all,Surprise,Surprise,1,108,0.13845425186111113
all,Surprise,Anger,2,108,0.1568392885689813
all,Surprise,Disgust,2,108,0.11416990200685191
all,Surprise,Fear,2,108,0.09195359714537038
all,Surprise,Happiness,2,108,0.1481448791741667
all,Surprise,Neutral,2,108,0.2620668973948148
all,Surprise,Sadness,2,108,0.10252283998842594
all,Surprise,Surprise,2,108,0.12430259372398147
all,Surprise,Anger,3,108,0.1417482072717593
all,Surprise,Disgust,3,108,0.112071656474537
all,Surprise,Fear,3,108,0.1005807714166667
all,Surprise,Happiness,3,108,0.14420029418259256
all,Surprise,Neutral,3,108,0.27907223383620366
all,Surprise,Sadness,3,108,0.08859911195314808
all,Surprise,Surprise,3,108,0.13372772224796295
all,Surprise,Anger,4,108,0.12382164451314813
all,Surprise,Disgust,4,108,0.10717696695527776
all,Surprise,Fear,4,108,0.10577730688981475
all,Surprise,Happiness,4,108,0.1394258243411944
all,Surprise,Neutral,4,108,0.2902642371303705
all,Surprise,Sadness,4,108,0.08033118671657402
all,Surprise,Surprise,4,108,0.153202826685
all,Surprise,Anger,5,108,0.11038008679134259
all,Surprise,Disgust,5,108,0.10569821844814814
all,Surprise,Fear,5,108,0.104886287737037
all,Surprise,Happiness,5,108,0.13817462801309255
all,Surprise,Neutral,5,108,0.28054339735314815
all,Surprise,Sadness,5,108,0.07722625815999996
all,Surprise,Surprise,5,108,0.18309113466990745
all,Surprise,Anger,6,108,0.10317049494527779
all,Surprise,Disgust,6,108,0.10713553778759258
all,Surprise,Fear,6,108,0.10671958647407404
all,Surprise,Happiness,6,108,0.14174593617435186
all,Surprise,Neutral,6,108,0.26932743597231473
all,Surprise,Sadness,6,108,0.07192256145203703
all,Surprise,Surprise,6,108,0.19997844798120373
all,Surprise,Anger,7,108,0.09925313350444445
all,Surprise,Disgust,7,108,0.10803011016555558
all,Surprise,Fear,7,108,0.10499935870462968
all,Surprise,Happiness,7,108,0.1430767200635185
all,Surprise,Neutral,7,108,0.26117257829703705
all,Surprise,Sadness,7,108,0.06664649760879626
all,Surprise,Surprise,7,108,0.21682159991999994
all,Surprise,Anger,8,108,0.09508784488268517
all,Surprise,Disgust,8,108,0.10403582613675931
all,Surprise,Fear,8,108,0.1097256274357407
all,Surprise,Happiness,8,108,0.13729106111245365
all,Surprise,Neutral,8,108,0.24510007713212964
all,Surprise,Sadness,8,108,0.056607555778703675
all,Surprise,Surprise,8,108,0.25215200694361106
all,Surprise,Anger,9,108,0.08833574305453702
all,Surprise,Disgust,9,108,0.10208684840999996
all,Surprise,Fear,9,108,0.12357730847685186
all,Surprise,Happiness,9,108,0.1315956762889815
all,Surprise,Neutral,9,108,0.20806284603935182
all,Surprise,Sadness,9,108,0.05272211004824074
all,Surprise,Surprise,9,108,0.29361947111287057
all,Surprise,Anger,10,108,0.08792816233980559
all,Surprise,Disgust,10,108,0.09698417239888889
all,Surprise,Fear,10,108,0.141200665175
all,Surprise,Happiness,10,108,0.12375757752692593
all,Surprise,Neutral,10,108,0.1832000504569444
all,Surprise,Sadness,10,108,0.04775843253333333
all,Surprise,Surprise,10,108,0.31917094451009265
all,Surprise,Anger,11,108,0.08271784286033332
all,Surprise,Disgust,11,108,0.08333477648120374
all,Surprise,Fear,11,108,0.1554140251382407
all,Surprise,Happiness,11,108,0.11972426137310187
all,Surprise,Neutral,11,108,0.1691723436049074
all,Surprise,Sadness,11,108,0.04326416364703708
all,Surprise,Surprise,11,108,0.3463725850081482
all,Surprise,Anger,12,108,0.08344313926004633
all,Surprise,Disgust,12,108,0.08045132258546296
all,Surprise,Fear,12,108,0.15586747701240744
all,Surprise,Happiness,12,108,0.11456353714228708
all,Surprise,Neutral,12,108,0.14906687252546297
all,Surprise,Sadness,12,108,0.042609442531574095
all,Surprise,Surprise,12,108,0.3739982059835185
all,Surprise,Anger,13,108,0.08312933070583334
all,Surprise,Disgust,13,108,0.0762923271748148
all,Surprise,Fear,13,108,0.16580356832685192
all,Surprise,Happiness,13,108,0.11443441210305555
all,Surprise,Neutral,13,108,0.12398541611611112
all,Surprise,Sadness,13,108,0.04158776844879631
all,Surprise,Surprise,13,108,0.3947671740610186
all,Surprise,Anger,14,108,0.08367170995450007
all,Surprise,Disgust,14,108,0.06864900187796295
all,Surprise,Fear,14,108,0.18061872686657404
all,Surprise,Happiness,14,108,0.10905823754557407
all,Surprise,Neutral,14,108,0.10105239336759259
all,Surprise,Sadness,14,108,0.0396979759836111
all,Surprise,Surprise,14,108,0.41725195805425924
all,Surprise,Anger,15,108,0.08302572146022226
all,Surprise,Disgust,15,108,0.06192370179111111
all,Surprise,Fear,15,108,0.18563814457685185
all,Surprise,Happiness,15,108,0.10675866789990739
all,Surprise,Neutral,15,108,0.08894057868527774
all,Surprise,Sadness,15,108,0.03548522195990739
all,Surprise,Surprise,15,108,0.43822796246962964
all,Surprise,Anger,16,108,0.07114201365203707
all,Surprise,Disgust,16,108,0.0588938014187963
all,Surprise,Fear,16,108,0.1807791766768519
all,Surprise,Happiness,16,108,0.10270774728399074
all,Surprise,Neutral,16,108,0.08335406840685186
all,Surprise,Sadness,16,108,0.03459458380379629
all,Surprise,Surprise,16,108,0.4685286065152777
all,Surprise,Anger,17,108,0.06263751441476853
all,Surprise,Disgust,17,108,0.053917424900925916
all,Surprise,Fear,17,108,0.18181105211296295
all,Surprise,Happiness,17,108,0.0942384753177963
all,Surprise,Neutral,17,108,0.07366450123351855
all,Surprise,Sadness,17,108,0.0325048697901852
all,Surprise,Surprise,17,108,0.5012261630007407
all,Surprise,Anger,18,108,0.0537094206990278
all,Surprise,Disgust,18,108,0.04888767499953703
all,Surprise,Fear,18,108,0.17634203802685194
all,Surprise,Happiness,18,108,0.08151764158596299
all,Surprise,Neutral,18,108,0.07041932051500001
all,Surprise,Sadness,18,108,0.03111053788564815
all,Surprise,Surprise,18,108,0.5380133660612038
all,Surprise,Anger,19,108,0.05365995581716666
all,Surprise,Disgust,19,108,0.043990254864444425
all,Surprise,Fear,19,108,0.18104940430648142
all,Surprise,Happiness,19,108,0.06308687200749999
all,Surprise,Neutral,19,108,0.06074753966972223
all,Surprise,Sadness,19,108,0.0275952615175926
all,Surprise,Surprise,19,108,0.5698707110052778
all,Surprise,Anger,20,108,0.048056226656370334
all,Surprise,Disgust,20,108,0.038791647248240725
all,Surprise,Fear,20,108,0.18658914161805557
all,Surprise,Happiness,20,108,0.049771018248231505
all,Surprise,Neutral,20,108,0.05702644103314815
all,Surprise,Sadness,20,108,0.023531038604629618
all,Surprise,Surprise,20,108,0.5962344988919446
all,Surprise,Anger,21,108,0.03454284382523148
all,Surprise,Disgust,21,108,0.036751994496574084
all,Surprise,Fear,21,108,0.1891713625089814
all,Surprise,Happiness,21,108,0.040349236403416686
all,Surprise,Neutral,21,108,0.0525765508614815
all,Surprise,Sadness,21,108,0.02096417594824073
all,Surprise,Surprise,21,108,0.6256438372942591
all,Surprise,Anger,22,108,0.02511740882120372
all,Surprise,Disgust,22,108,0.0283112312226852
all,Surprise,Fear,22,108,0.1877044633314814
all,Surprise,Happiness,22,108,0.032867189564314815
all,Surprise,Neutral,22,108,0.042859215790555544
all,Surprise,Sadness,22,108,0.014948302308518522
all,Surprise,Surprise,22,108,0.6681921947677779
all,Surprise,Anger,23,108,0.02310481566381481
all,Surprise,Disgust,23,108,0.023354722002962958
all,Surprise,Fear,23,108,0.17984321508240736
all,Surprise,Happiness,23,108,0.03159789200212036
all,Surprise,Neutral,23,108,0.031083877493981487
all,Surprise,Sadness,23,108,0.012895894407962964
all,Surprise,Surprise,23,108,0.6981195905384261
all,Surprise,Anger,24,108,0.021705255399731477
all,Surprise,Disgust,24,108,0.019451710487314804
all,Surprise,Fear,24,108,0.18793253034074073
all,Surprise,Happiness,24,108,0.027412820973953714
all,Surprise,Neutral,24,108,0.016675703497777777
all,Surprise,Sadness,24,108,0.011982786209444441
all,Surprise,Surprise,24,108,0.7148391885930555
all,Surprise,Anger,25,108,0.017497225414712964
all,Surprise,Disgust,25,108,0.019003971630740732
all,Surprise,Fear,25,108,0.1829188552416667
all,Surprise,Happiness,25,108,0.021877711369546287
all,Surprise,Neutral,25,108,0.011930722496944449
all,Surprise,Sadness,25,108,0.011558954601388892
all,Surprise,Surprise,25,108,0.735212564473796
all,Surprise,Anger,26,108,0.012800055331231477
all,Surprise,Disgust,26,108,0.009904213881759253
all,Surprise,Fear,26,108,0.17696606144953708
all,Surprise,Happiness,26,108,0.018353633301518516
all,Surprise,Neutral,26,108,0.01083632933916667
all,Surprise,Sadness,26,108,0.011228116490370374
all,Surprise,Surprise,26,108,0.7599115796609262
all,Surprise,Anger,27,108,0.006710905441018526
all,Surprise,Disgust,27,108,0.005539765882314817
all,Surprise,Fear,27,108,0.1710563047746296
all,Surprise,Happiness,27,108,0.017636993867981485
all,Surprise,Neutral,27,108,0.005899747031666667
all,Surprise,Sadness,27,108,0.011724906937870368
all,Surprise,Surprise,27,108,0.781431384961574
all,Surprise,Anger,28,108,0.001964453732888888
all,Surprise,Disgust,28,108,0.004599119268148147
all,Surprise,Fear,28,108,0.1742514160812037
all,Surprise,Happiness,28,108,0.01525349527556481
all,Surprise,Neutral,28,108,0.0020244116581481474
all,Surprise,Sadness,28,108,0.009899909031481479
all,Surprise,Surprise,28,108,0.7920072059861112
all,Surprise,Anger,29,108,0.001425391393157407
all,Surprise,Disgust,29,108,0.00721957074361111
all,Surprise,Fear,29,108,0.1860131299296297
all,Surprise,Happiness,29,108,0.006053447779703702
all,Surprise,Neutral,29,108,0.0016202040714814814
all,Surprise,Sadness,29,108,0.009701762811944438
all,Surprise,Surprise,29,108,0.7879664928046297
all,Surprise,Anger,30,108,0.0014734664244814815
all,Surprise,Disgust,30,108,0.009237034339351854
all,Surprise,Fear,30,108,0.19474501435277763
all,Surprise,Happiness,30,108,0.002383341732657407
all,Surprise,Neutral,30,108,0.0015188844725925923
all,Surprise,Sadness,30,108,0.009197297600185183
all,Surprise,Surprise,30,108,0.7814449565379631
final_errors,Anger,Anger,1,58,0.19111082304310345
final_errors,Anger,Disgust,1,58,0.1875773897413793
final_errors,Anger,Fear,1,58,0.218556007
final_errors,Anger,Happiness,1,58,0.14204717998275862
final_errors,Anger,Neutral,1,58,0.1259263484137931
final_errors,Anger,Sadness,1,58,0.08625064436896547
final_errors,Anger,Surprise,1,58,0.0485316100362069
final_errors,Anger,Anger,2,58,0.19879581001431032
final_errors,Anger,Disgust,2,58,0.1890923120344827
final_errors,Anger,Fear,2,58,0.2445923304068965
final_errors,Anger,Happiness,2,58,0.12334412693793106
final_errors,Anger,Neutral,2,58,0.15644678354137936
final_errors,Anger,Sadness,2,58,0.06745668232706895
final_errors,Anger,Surprise,2,58,0.020271956860517238
final_errors,Anger,Anger,3,58,0.19036212776637934
final_errors,Anger,Disgust,3,58,0.20212473215689658
final_errors,Anger,Fear,3,58,0.24529148419310348
final_errors,Anger,Happiness,3,58,0.12457099571724137
final_errors,Anger,Neutral,3,58,0.1695887888827586
final_errors,Anger,Sadness,3,58,0.054682146244827576
final_errors,Anger,Surprise,3,58,0.01337971098896552
final_errors,Anger,Anger,4,58,0.18028424224206904
final_errors,Anger,Disgust,4,58,0.22703324317413792
final_errors,Anger,Fear,4,58,0.23279442771379313
final_errors,Anger,Happiness,4,58,0.11848630586034484
final_errors,Anger,Neutral,4,58,0.18043955029999997
final_errors,Anger,Sadness,4,58,0.05076348157620687
final_errors,Anger,Surprise,4,58,0.010198755522413797
final_errors,Anger,Anger,5,58,0.18794014663965514
final_errors,Anger,Disgust,5,58,0.24770120806896556
final_errors,Anger,Fear,5,58,0.21257383196379304
final_errors,Anger,Happiness,5,58,0.1074557857060345
final_errors,Anger,Neutral,5,58,0.18889530394482754
final_errors,Anger,Sadness,5,58,0.04599498662793105
final_errors,Anger,Surprise,5,58,0.00943874045758621
final_errors,Anger,Anger,6,58,0.19090123622689645
final_errors,Anger,Disgust,6,58,0.2547438389689656
final_errors,Anger,Fear,6,58,0.20619505174827593
final_errors,Anger,Happiness,6,58,0.09815431433620692
final_errors,Anger,Neutral,6,58,0.1899652844696552
final_errors,Anger,Sadness,6,58,0.044917952701551724
final_errors,Anger,Surprise,6,58,0.015122337913620689
final_errors,Anger,Anger,7,58,0.1873951714736207
final_errors,Anger,Disgust,7,58,0.27036196002413787
final_errors,Anger,Fear,7,58,0.20426188038103452
final_errors,Anger,Happiness,7,58,0.09475959644655173
final_errors,Anger,Neutral,7,58,0.17476440504551724
final_errors,Anger,Sadness,7,58,0.04828831020965517
final_errors,Anger,Surprise,7,58,0.020168650238793103
final_errors,Anger,Anger,8,58,0.18836511865672417
final_errors,Anger,Disgust,8,58,0.2815869782022413
final_errors,Anger,Fear,8,58,0.2072133092241379
final_errors,Anger,Happiness,8,58,0.09054025963275861
final_errors,Anger,Neutral,8,58,0.15850328058568963
final_errors,Anger,Sadness,8,58,0.04987775653534484
final_errors,Anger,Surprise,8,58,0.023913291722758617
final_errors,Anger,Anger,9,58,0.19686290857448283
final_errors,Anger,Disgust,9,58,0.27957587037241377
final_errors,Anger,Fear,9,58,0.19965126070620687
final_errors,Anger,Happiness,9,58,0.08983472361551721
final_errors,Anger,Neutral,9,58,0.1610994415758621
final_errors,Anger,Sadness,9,58,0.047253614912068975
final_errors,Anger,Surprise,9,58,0.02572218969
final_errors,Anger,Anger,10,58,0.19726355377189647
final_errors,Anger,Disgust,10,58,0.2921060294844828
final_errors,Anger,Fear,10,58,0.18575685981379314
final_errors,Anger,Happiness,10,58,0.09177933103793101
final_errors,Anger,Neutral,10,58,0.1640720984339655
final_errors,Anger,Sadness,10,58,0.04546631878913792
final_errors,Anger,Surprise,10,58,0.023555810231034487
final_errors,Anger,Anger,11,58,0.20512456027534479
final_errors,Anger,Disgust,11,58,0.30201445182413783
final_errors,Anger,Fear,11,58,0.17651607493551727
final_errors,Anger,Happiness,11,58,0.09464793402241381
final_errors,Anger,Neutral,11,58,0.16296834326431042
final_errors,Anger,Sadness,11,58,0.043645922903103436
final_errors,Anger,Surprise,11,58,0.015082712240862066
final_errors,Anger,Anger,12,58,0.2092240920879311
final_errors,Anger,Disgust,12,58,0.3075296871775861
final_errors,Anger,Fear,12,58,0.17472038877327584
final_errors,Anger,Happiness,12,58,0.09313775142931036
final_errors,Anger,Neutral,12,58,0.16024160326982761
final_errors,Anger,Sadness,12,58,0.043320406449827605
final_errors,Anger,Surprise,12,58,0.011826073119310344
final_errors,Anger,Anger,13,58,0.22481003078241377
final_errors,Anger,Disgust,13,58,0.30076797288275864
final_errors,Anger,Fear,13,58,0.17146680440862067
final_errors,Anger,Happiness,13,58,0.08834150049655172
final_errors,Anger,Neutral,13,58,0.15752451198758619
final_errors,Anger,Sadness,13,58,0.04679757324517241
final_errors,Anger,Surprise,13,58,0.010291611089310346
final_errors,Anger,Anger,14,58,0.2326507427167242
final_errors,Anger,Disgust,14,58,0.30915447497500004
final_errors,Anger,Fear,14,58,0.16388404109827587
final_errors,Anger,Happiness,14,58,0.07868956271724137
final_errors,Anger,Neutral,14,58,0.1571911171043103
final_errors,Anger,Sadness,14,58,0.048385733221206886
final_errors,Anger,Surprise,14,58,0.0100443270537931
final_errors,Anger,Anger,15,58,0.23673221154862062
final_errors,Anger,Disgust,15,58,0.3193763087793103
final_errors,Anger,Fear,15,58,0.15788108452241384
final_errors,Anger,Happiness,15,58,0.06874873522068964
final_errors,Anger,Neutral,15,58,0.15798436191465523
final_errors,Anger,Sadness,15,58,0.04959210848551725
final_errors,Anger,Surprise,15,58,0.009685192396206898
final_errors,Anger,Anger,16,58,0.22998430968344832
final_errors,Anger,Disgust,16,58,0.32459340062068953
final_errors,Anger,Fear,16,58,0.14925877174741378
final_errors,Anger,Happiness,16,58,0.07896812636379312
final_errors,Anger,Neutral,16,58,0.16588165194448276
final_errors,Anger,Sadness,16,58,0.042699223517758636
final_errors,Anger,Surprise,16,58,0.00861451727603448
final_errors,Anger,Anger,17,58,0.23294347141155172
final_errors,Anger,Disgust,17,58,0.33387538789827576
final_errors,Anger,Fear,17,58,0.1384835098422414
final_errors,Anger,Happiness,17,58,0.08116716411810344
final_errors,Anger,Neutral,17,58,0.1685207924798275
final_errors,Anger,Sadness,17,58,0.03651234680689656
final_errors,Anger,Surprise,17,58,0.00849732846965517
final_errors,Anger,Anger,18,58,0.2189239379536207
final_errors,Anger,Disgust,18,58,0.36280282045862056
final_errors,Anger,Fear,18,58,0.12078531494586209
final_errors,Anger,Happiness,18,58,0.08436393909603447
final_errors,Anger,Neutral,18,58,0.17112812670586214
final_errors,Anger,Sadness,18,58,0.034409390129482756
final_errors,Anger,Surprise,18,58,0.0075864666858620694
final_errors,Anger,Anger,19,58,0.20502703024068966
final_errors,Anger,Disgust,19,58,0.384152007212069
final_errors,Anger,Fear,19,58,0.0983726732293103
final_errors,Anger,Happiness,19,58,0.08752159270689654
final_errors,Anger,Neutral,19,58,0.1861471636729311
final_errors,Anger,Sadness,19,58,0.0316238305812069
final_errors,Anger,Surprise,19,58,0.007155690703275863
final_errors,Anger,Anger,20,58,0.19981779206586206
final_errors,Anger,Disgust,20,58,0.4164208369775862
final_errors,Anger,Fear,20,58,0.08212894512413793
final_errors,Anger,Happiness,20,58,0.08179909140103449
final_errors,Anger,Neutral,20,58,0.17870071559948267
final_errors,Anger,Sadness,20,58,0.03044396078310345
final_errors,Anger,Surprise,20,58,0.010688654816724137
final_errors,Anger,Anger,21,58,0.17959808159775864
final_errors,Anger,Disgust,21,58,0.45809404439482754
final_errors,Anger,Fear,21,58,0.07411046646965518
final_errors,Anger,Happiness,21,58,0.07794815467706895
final_errors,Anger,Neutral,21,58,0.1701434820084483
final_errors,Anger,Sadness,21,58,0.02844239497034482
final_errors,Anger,Surprise,21,58,0.01166338795517241
final_errors,Anger,Anger,22,58,0.16336760677793108
final_errors,Anger,Disgust,22,58,0.48601646997068965
final_errors,Anger,Fear,22,58,0.06426312379310345
final_errors,Anger,Happiness,22,58,0.07548915352344829
final_errors,Anger,Neutral,22,58,0.17025819594637925
final_errors,Anger,Sadness,22,58,0.027193703978620705
final_errors,Anger,Surprise,22,58,0.013411756103275864
final_errors,Anger,Anger,23,58,0.1492459452115517
final_errors,Anger,Disgust,23,58,0.510520539575862
final_errors,Anger,Fear,23,58,0.057808059106896556
final_errors,Anger,Happiness,23,58,0.06961579486775862
final_errors,Anger,Neutral,23,58,0.16914987274448273
final_errors,Anger,Sadness,23,58,0.02640312960706897
final_errors,Anger,Surprise,23,58,0.017256658634137924
final_errors,Anger,Anger,24,58,0.14501359888155171
final_errors,Anger,Disgust,24,58,0.5331348064775863
final_errors,Anger,Fear,24,58,0.06011278068275862
final_errors,Anger,Happiness,24,58,0.06682010331482759
final_errors,Anger,Neutral,24,58,0.14487986820051726
final_errors,Anger,Sadness,24,58,0.0364065518263793
final_errors,Anger,Surprise,24,58,0.013632289968620688
final_errors,Anger,Anger,25,58,0.12937386238793103
final_errors,Anger,Disgust,25,58,0.5652944470482759
final_errors,Anger,Fear,25,58,0.06270583127068965
final_errors,Anger,Happiness,25,58,0.0642321492075862
final_errors,Anger,Neutral,25,58,0.12598570905086212
final_errors,Anger,Sadness,25,58,0.04225156504362068
final_errors,Anger,Surprise,25,58,0.010156434100689655
final_errors,Anger,Anger,26,58,0.12057703327465515
final_errors,Anger,Disgust,26,58,0.5813427106655172
final_errors,Anger,Fear,26,58,0.0644576271724138
final_errors,Anger,Happiness,26,58,0.06112579605603449
final_errors,Anger,Neutral,26,58,0.1171193703629311
final_errors,Anger,Sadness,26,58,0.04559253828327588
final_errors,Anger,Surprise,26,58,0.00978491906275862
final_errors,Anger,Anger,27,58,0.12357354757758622
final_errors,Anger,Disgust,27,58,0.5879521472275862
final_errors,Anger,Fear,27,58,0.06130173387534484
final_errors,Anger,Happiness,27,58,0.05966894194637931
final_errors,Anger,Neutral,27,58,0.11016059206034481
final_errors,Anger,Sadness,27,58,0.04870463655793104
final_errors,Anger,Surprise,27,58,0.008638402825172415
final_errors,Anger,Anger,28,58,0.12274292979758619
final_errors,Anger,Disgust,28,58,0.593621471124138
final_errors,Anger,Fear,28,58,0.06038780543413794
final_errors,Anger,Happiness,28,58,0.06060037629086207
final_errors,Anger,Neutral,28,58,0.10209302037517241
final_errors,Anger,Sadness,28,58,0.05217164663379308
final_errors,Anger,Surprise,28,58,0.008382745436551724
final_errors,Anger,Anger,29,58,0.11802199565344826
final_errors,Anger,Disgust,29,58,0.6147330957724136
final_errors,Anger,Fear,29,58,0.06187253296137932
final_errors,Anger,Happiness,29,58,0.060970031298275856
final_errors,Anger,Neutral,29,58,0.08069590414500002
final_errors,Anger,Sadness,29,58,0.0544630454698276
final_errors,Anger,Surprise,29,58,0.009243390964655172
final_errors,Anger,Anger,30,58,0.11387907206896554
final_errors,Anger,Disgust,30,58,0.6360072402672413
final_errors,Anger,Fear,30,58,0.04706013962068965
final_errors,Anger,Happiness,30,58,0.062004553279137925
final_errors,Anger,Neutral,30,58,0.07798345267293103
final_errors,Anger,Sadness,30,58,0.05457352303448276
final_errors,Anger,Surprise,30,58,0.008492029991551724
final_errors,Disgust,Anger,1,34,0.11122214279411763
final_errors,Disgust,Disgust,1,34,0.15311152502941178
final_errors,Disgust,Fear,1,34,0.07026611382352942
final_errors,Disgust,Happiness,1,34,0.389572206
final_errors,Disgust,Neutral,1,34,0.13741952802941174
final_errors,Disgust,Sadness,1,34,0.10510355245588233
final_errors,Disgust,Surprise,1,34,0.03330492072647059
final_errors,Disgust,Anger,2,34,0.13086930720588233
