true_label,rank,fea_name,raw_difference_incorrect_minus_correct,sd_scaled_difference,abs_sd_scaled_difference,is_paper_relevant_fea
Fear,31,JawSidewaysLeft,0.0032774736093540645,0.15382456996042848,0.15382456996042848,False
Fear,32,LipCornerPullerL,0.033972291384677174,0.1505033814533835,0.1505033814533835,True
Fear,33,NoseWrinklerL,0.02419406512243802,0.1401546620847276,0.1401546620847276,True
Fear,34,NoseWrinklerR,0.024163111822118395,0.13790344178768543,0.13790344178768543,True
Fear,35,EyesLookUpR,-0.014303087693851434,-0.13768736781899532,0.13768736781899532,False
Fear,36,EyesLookUpL,-0.014246465276233293,-0.1373459129426342,0.1373459129426342,False
Fear,37,LipStretcherR,-0.014632957386920359,-0.12887288202851646,0.12887288202851646,True
Fear,38,LipCornerDepressorR,-0.019455914467208103,-0.12040248090907313,0.12040248090907313,True
Fear,39,MouthRight,-0.0008343825730835233,-0.11477015202562452,0.11477015202562452,False
Fear,40,LipStretcherL,-0.011907738260020465,-0.11043051351936366,0.11043051351936366,True
Fear,41,EyesLookDownR,0.0042241652898196615,0.0936715909282681,0.0936715909282681,False
Fear,42,JawSidewaysRight,-0.002366260971466773,-0.0871145599805328,0.0871145599805328,False
Fear,43,LipCornerDepressorL,-0.013867326419620976,-0.08324574356859735,0.08324574356859735,True
Fear,44,ChinRaiserT,0.015607909005654591,0.08247959601603524,0.08247959601603524,True
Fear,45,EyesLookDownL,-0.0020904233992895807,-0.05487061500704537,0.05487061500704537,False
Fear,46,EyesClosedL,0.004023596567584416,0.03712881073726203,0.03712881073726203,False
Fear,47,LipPuckerL,-0.002894584728954775,-0.02682258048787607,0.02682258048787607,False
Fear,48,LipPuckerR,-0.0025616695797086664,-0.023893040278709296,0.023893040278709296,False
Fear,49,CheekPuffL,0.00017646806584878868,0.01857482001465665,0.01857482001465665,False
Fear,50,LipTightenerR,0.0009638139141771144,0.017012990466720397,0.017012990466720397,True
Fear,51,LipFunnelerRT,0.0006606922591806614,0.016297233129520035,0.016297233129520035,True
Fear,52,LowerLipDepressorR,-0.0013114842477971109,-0.011237921243822892,0.011237921243822892,True
Fear,53,CheekPuffR,0.00011107407179216077,0.01043655340669903,0.01043655340669903,False
Fear,54,ChinRaiserB,-0.0019440553467250984,-0.009449819142013125,0.009449819142013125,True
Fear,55,LowerLipDepressorL,0.0009871879018091556,0.00824879193805072,0.00824879193805072,True
Fear,56,LipFunnelerLT,0.0002715341619487736,0.006712387155444544,0.006712387155444544,True
Fear,57,LipPressorR,-8.956544725305724e-05,-0.0020066595214787166,0.0020066595214787166,True
Fear,58,LipPressorL,-7.633990219184794e-05,-0.0017229915818018269,0.0017229915818018269,True
Fear,59,LipTightenerL,5.952623918674513e-05,0.0010100401246991642,0.0010100401246991642,True
Fear,60,LipFunnelerRB,1.5174432840197402e-05,0.000305507997357797,0.000305507997357797,True
Fear,61,LipFunnelerLB,7.2256550128288065e-06,0.00014414938943783606,0.00014414938943783606,True
Fear,62,CheekSuckR,-5.180788282305577e-10,-6.62968402071942e-08,6.62968402071942e-08,False
Fear,63,CheekSuckL,-4.6435334846992203e-10,-4.992884287799956e-08,4.992884287799956e-08,False
Neutral,1,EyesLookLeftR,-0.10408528531897543,-0.9733768209030038,0.9733768209030038,False
Neutral,2,EyesLookLeftL,-0.07239737393169306,-0.8919052168070544,0.8919052168070544,False
Neutral,3,LidTightenerR,0.12692007267358973,0.6750177755836876,0.6750177755836876,True
Neutral,4,LidTightenerL,0.09312610355529684,0.5174222193260031,0.5174222193260031,True
Neutral,5,EyesLookUpL,-0.04869321170266797,-0.46943669785717707,0.46943669785717707,False
Neutral,6,EyesLookUpR,-0.048738859753197444,-0.46918018357684466,0.46918018357684466,False
Neutral,7,CheekRaiserL,0.08028995902316391,0.3762219605207328,0.3762219605207328,True
Neutral,8,InnerBrowRaiserR,0.057764622406345265,0.3675438168166966,0.3675438168166966,True
Neutral,9,UpperLidRaiserL,-0.05233978463479091,-0.29245811531822663,0.29245811531822663,True
Neutral,10,EyesLookRightL,0.02528403565706837,0.27423444097628963,0.27423444097628963,False
Neutral,11,BrowLowererR,0.03687226556679657,0.26114428250212113,0.26114428250212113,True
Neutral,12,CheekRaiserR,0.045263610128098666,0.21854733597301212,0.21854733597301212,True
Neutral,13,InnerBrowRaiserL,0.03306221421768549,0.2153016467619895,0.2153016467619895,True
Neutral,14,EyesLookDownR,-0.009222984367458643,-0.20452126267134793,0.20452126267134793,False
Neutral,15,BrowLowererL,-0.028277072822391724,-0.19346521319707244,0.19346521319707244,True
Neutral,16,MouthLeft,0.002020047068520571,0.1692766304187831,0.1692766304187831,False
Neutral,17,UpperLidRaiserR,-0.032086214723501975,-0.14912081774528985,0.14912081774528985,True
Neutral,18,LipsToward,0.006121919969536413,0.1450091551016816,0.1450091551016816,False
Neutral,19,LipSuckRB,0.012297669179812516,0.11803490044235786,0.11803490044235786,False
Neutral,20,LipTightenerR,0.00644539262700743,0.11377238044043905,0.11377238044043905,True
Neutral,21,LipSuckLT,-0.007903986079307835,-0.10918188906078918,0.10918188906078918,False
Neutral,22,EyesLookRightR,-0.006636699999529483,-0.09995760826904944,0.09995760826904944,False
Neutral,23,DimplerL,-0.011024607865840827,-0.09639818883186958,0.09639818883186958,False
Neutral,24,LipSuckLB,0.010759645293333203,0.09176527502302335,0.09176527502302335,False
Neutral,25,LipTightenerL,0.00522480606045298,0.08865441252341,0.08865441252341,True
Neutral,26,UpperLipRaiserL,0.015586969780750887,0.08499239572254798,0.08499239572254798,True
Neutral,27,LipSuckRT,-0.005431635885238983,-0.08054980719891441,0.08054980719891441,False
Neutral,28,DimplerR,-0.008492279475206869,-0.0746062169645951,0.0746062169645951,False
Neutral,29,EyesLookDownL,-0.002824438404343381,-0.07413745576542431,0.07413745576542431,False
Neutral,30,JawDrop,-0.008704168526260134,-0.04874915399671857,0.04874915399671857,True
Neutral,31,OuterBrowRaiserL,-0.007410168101909332,-0.04725444383905717,0.04725444383905717,True
Neutral,32,UpperLipRaiserR,0.008587342233346618,0.04475760144705814,0.04475760144705814,True
Neutral,33,MouthRight,0.00029023649078839444,0.03992231770621287,0.03992231770621287,False
