subset,true_class,output_class,prefix_length,n_sequences,mean_probability
all,Sadness,Sadness,13,54,0.5791338605748704
all,Sadness,Surprise,13,54,0.014728094666833332
all,Sadness,Anger,14,54,0.08212233460796299
all,Sadness,Disgust,14,54,0.08913383409861107
all,Sadness,Fear,14,54,0.05251796763605555
all,Sadness,Happiness,14,54,0.07441913424336112
all,Sadness,Neutral,14,54,0.09577482871731482
all,Sadness,Sadness,14,54,0.5927926315289815
all,Sadness,Surprise,14,54,0.013239264180870371
all,Sadness,Anger,15,54,0.07670294172296298
all,Sadness,Disgust,15,54,0.0898693805216667
all,Sadness,Fear,15,54,0.049273597540907405
all,Sadness,Happiness,15,54,0.07407839906248148
all,Sadness,Neutral,15,54,0.09429207355162966
all,Sadness,Sadness,15,54,0.6039038051937036
all,Sadness,Surprise,15,54,0.011879810405851851
all,Sadness,Anger,16,54,0.08469591313555555
all,Sadness,Disgust,16,54,0.09075946894766665
all,Sadness,Fear,16,54,0.045560944672037036
all,Sadness,Happiness,16,54,0.0727453674473426
all,Sadness,Neutral,16,54,0.08008329534788888
all,Sadness,Sadness,16,54,0.6155290986470369
all,Sadness,Surprise,16,54,0.01062592518433333
all,Sadness,Anger,17,54,0.07689202622462962
all,Sadness,Disgust,17,54,0.08989081575492595
all,Sadness,Fear,17,54,0.04176001728762961
all,Sadness,Happiness,17,54,0.06979850327051666
all,Sadness,Neutral,17,54,0.07807789628961112
all,Sadness,Sadness,17,54,0.6344555706151852
all,Sadness,Surprise,17,54,0.009125171208870369
all,Sadness,Anger,18,54,0.05976599973870371
all,Sadness,Disgust,18,54,0.08899906656870368
all,Sadness,Fear,18,54,0.03765995747675926
all,Sadness,Happiness,18,54,0.06515131835350556
all,Sadness,Neutral,18,54,0.0810705895026296
all,Sadness,Sadness,18,54,0.660043870307222
all,Sadness,Surprise,18,54,0.007309189546925926
all,Sadness,Anger,19,54,0.05520437411833332
all,Sadness,Disgust,19,54,0.08941856870525926
all,Sadness,Fear,19,54,0.03372345841588888
all,Sadness,Happiness,19,54,0.05665770884205001
all,Sadness,Neutral,19,54,0.08017216546992591
all,Sadness,Sadness,19,54,0.6777977314911112
all,Sadness,Surprise,19,54,0.007026004736018516
all,Sadness,Anger,20,54,0.06083910323574076
all,Sadness,Disgust,20,54,0.09067136328377778
all,Sadness,Fear,20,54,0.029488948123962952
all,Sadness,Happiness,20,54,0.040145897019953705
all,Sadness,Neutral,20,54,0.06700290250431482
all,Sadness,Sadness,20,54,0.7033378265109261
all,Sadness,Surprise,20,54,0.00851395915574074
all,Sadness,Anger,21,54,0.06835460865407407
all,Sadness,Disgust,21,54,0.08919150958777779
all,Sadness,Fear,21,54,0.023398326442333334
all,Sadness,Happiness,21,54,0.026315420669811115
all,Sadness,Neutral,21,54,0.04307147857867221
all,Sadness,Sadness,21,54,0.7405940121740742
all,Sadness,Surprise,21,54,0.009074644193518519
all,Sadness,Anger,22,54,0.06496416982296298
all,Sadness,Disgust,22,54,0.08645417940588891
all,Sadness,Fear,22,54,0.017696803635481484
all,Sadness,Happiness,22,54,0.021452406968814817
all,Sadness,Neutral,22,54,0.02543507970690741
all,Sadness,Sadness,22,54,0.7749356612350004
all,Sadness,Surprise,22,54,0.009061695568129632
all,Sadness,Anger,23,54,0.059091713145555565
all,Sadness,Disgust,23,54,0.08317083009609265
all,Sadness,Fear,23,54,0.014216735293500002
all,Sadness,Happiness,23,54,0.01870919249954815
all,Sadness,Neutral,23,54,0.01740061191512963
all,Sadness,Sadness,23,54,0.7994341174418521
all,Sadness,Surprise,23,54,0.007976794941962965
all,Sadness,Anger,24,54,0.052498698727592594
all,Sadness,Disgust,24,54,0.08161981990477776
all,Sadness,Fear,24,54,0.013767724848018517
all,Sadness,Happiness,24,54,0.01348425405774815
all,Sadness,Neutral,24,54,0.016873225732222222
all,Sadness,Sadness,24,54,0.8143355322464815
all,Sadness,Surprise,24,54,0.0074207434637037035
all,Sadness,Anger,25,54,0.04827816733370371
all,Sadness,Disgust,25,54,0.08059078057855554
all,Sadness,Fear,25,54,0.01379929017722223
all,Sadness,Happiness,25,54,0.004016674473972222
all,Sadness,Neutral,25,54,0.017044745992499995
all,Sadness,Sadness,25,54,0.8290952654181479
all,Sadness,Surprise,25,54,0.007175083338148148
all,Sadness,Anger,26,54,0.04290212139962962
all,Sadness,Disgust,26,54,0.078374772638
all,Sadness,Fear,26,54,0.013861670995407405
all,Sadness,Happiness,26,54,0.0007098147848055555
all,Sadness,Neutral,26,54,0.015838537601092592
all,Sadness,Sadness,26,54,0.8418324079809261
all,Sadness,Surprise,26,54,0.006480685245555556
all,Sadness,Anger,27,54,0.045058935580185186
all,Sadness,Disgust,27,54,0.07685009349933328
all,Sadness,Fear,27,54,0.014386875327796297
all,Sadness,Happiness,27,54,0.0004303102222074074
all,Sadness,Neutral,27,54,0.00585278245012963
all,Sadness,Sadness,27,54,0.8513819279259257
all,Sadness,Surprise,27,54,0.00603908678925926
all,Sadness,Anger,28,54,0.043947559977592594
all,Sadness,Disgust,28,54,0.0741084252252963
all,Sadness,Fear,28,54,0.015008223926462956
all,Sadness,Happiness,28,54,0.00031137249100925927
all,Sadness,Neutral,28,54,0.0017840051765740735
all,Sadness,Sadness,28,54,0.8591508939166667
all,Sadness,Surprise,28,54,0.005689509312296297
all,Sadness,Anger,29,54,0.0382559109987037
all,Sadness,Disgust,29,54,0.0719571616616111
all,Sadness,Fear,29,54,0.016366292509166665
all,Sadness,Happiness,29,54,0.0004025118886796297
all,Sadness,Neutral,29,54,0.00416174924048148
all,Sadness,Sadness,29,54,0.8631393100870371
all,Sadness,Surprise,29,54,0.005717057813333328
all,Sadness,Anger,30,54,0.035982823984999995
all,Sadness,Disgust,30,54,0.07044336261985187
all,Sadness,Fear,30,54,0.018258096549703704
all,Sadness,Happiness,30,54,0.0005705293369259259
all,Sadness,Neutral,30,54,0.010655992283574077
all,Sadness,Sadness,30,54,0.8581595829351853
all,Sadness,Surprise,30,54,0.0059296189987962985
all,Surprise,Anger,1,54,0.10163761575925925
all,Surprise,Disgust,1,54,0.11046102081481483
all,Surprise,Fear,1,54,0.19774099174074078
all,Surprise,Happiness,1,54,0.14949638207407404
all,Surprise,Neutral,1,54,0.17055617851851856
all,Surprise,Sadness,1,54,0.09808834518518521
all,Surprise,Surprise,1,54,0.1720194531851852
all,Surprise,Anger,2,54,0.0764420392462963
all,Surprise,Disgust,2,54,0.07568797419444445
all,Surprise,Fear,2,54,0.20615183179259253
all,Surprise,Happiness,2,54,0.16080436349074073
all,Surprise,Neutral,2,54,0.21610256405740738
all,Surprise,Sadness,2,54,0.0720744134037037
all,Surprise,Surprise,2,54,0.19273681705555562
all,Surprise,Anger,3,54,0.061662105587592594
all,Surprise,Disgust,3,54,0.058286064966666676
all,Surprise,Fear,3,54,0.19990626765185193
all,Surprise,Happiness,3,54,0.1595163896603704
all,Surprise,Neutral,3,54,0.2549906399088889
all,Surprise,Sadness,3,54,0.05522578235925928
all,Surprise,Surprise,3,54,0.21041276488518512
all,Surprise,Anger,4,54,0.052685728548518496
all,Surprise,Disgust,4,54,0.04987474880185186
all,Surprise,Fear,4,54,0.19416260543685182
all,Surprise,Happiness,4,54,0.15169827143925924
all,Surprise,Neutral,4,54,0.2832511619127778
all,Surprise,Sadness,4,54,0.043764474012222235
all,Surprise,Surprise,4,54,0.22456301270185183
all,Surprise,Anger,5,54,0.047199359596481485
all,Surprise,Disgust,5,54,0.046934395045370385
all,Surprise,Fear,5,54,0.18504955036592594
all,Surprise,Happiness,5,54,0.1451844480744444
all,Surprise,Neutral,5,54,0.28698279098314816
all,Surprise,Sadness,5,54,0.03622906470000001
all,Surprise,Surprise,5,54,0.25242038973925934
all,Surprise,Anger,6,54,0.04261035401211109
all,Surprise,Disgust,6,54,0.04451955278851852
all,Surprise,Fear,6,54,0.1728702696418518
all,Surprise,Happiness,6,54,0.1388358971927778
all,Surprise,Neutral,6,54,0.2949878979268703
all,Surprise,Sadness,6,54,0.030987992129074084
all,Surprise,Surprise,6,54,0.2751880456562963
all,Surprise,Anger,7,54,0.04025176237074073
all,Surprise,Disgust,7,54,0.04195737550814815
all,Surprise,Fear,7,54,0.17019120914870367
all,Surprise,Happiness,7,54,0.13276118352101848
all,Surprise,Neutral,7,54,0.30172546655433335
all,Surprise,Sadness,7,54,0.02796552799777778
all,Surprise,Surprise,7,54,0.28514747441481486
all,Surprise,Anger,8,54,0.037763749357777786
all,Surprise,Disgust,8,54,0.03334890013833333
all,Surprise,Fear,8,54,0.17225459877981486
all,Surprise,Happiness,8,54,0.12693315866
all,Surprise,Neutral,8,54,0.29721778770807417
all,Surprise,Sadness,8,54,0.02582549443474073
all,Surprise,Surprise,8,54,0.3066563108268519
all,Surprise,Anger,9,54,0.03683803254857407
all,Surprise,Disgust,9,54,0.029512906194074075
all,Surprise,Fear,9,54,0.17765856349648143
all,Surprise,Happiness,9,54,0.11808800709372218
all,Surprise,Neutral,9,54,0.28385626074955556
all,Surprise,Sadness,9,54,0.024678197684259273
all,Surprise,Surprise,9,54,0.3293680356470371
all,Surprise,Anger,10,54,0.03643174771161112
all,Surprise,Disgust,10,54,0.02702870132703704
all,Surprise,Fear,10,54,0.1805794097838889
all,Surprise,Happiness,10,54,0.10950096888385188
all,Surprise,Neutral,10,54,0.25727651908300003
all,Surprise,Sadness,10,54,0.023065172180277784
all,Surprise,Surprise,10,54,0.36611747456296295
all,Surprise,Anger,11,54,0.0374747207292037
all,Surprise,Disgust,11,54,0.02962802511296296
all,Surprise,Fear,11,54,0.18879437694259255
all,Surprise,Happiness,11,54,0.10734540768414809
all,Surprise,Neutral,11,54,0.21662430437379634
all,Surprise,Sadness,11,54,0.02088477772646296
all,Surprise,Surprise,11,54,0.39924838410351854
all,Surprise,Anger,12,54,0.03651692700985186
all,Surprise,Disgust,12,54,0.03163321021296296
all,Surprise,Fear,12,54,0.19070020331462967
all,Surprise,Happiness,12,54,0.10389241892544447
all,Surprise,Neutral,12,54,0.19797100819372224
all,Surprise,Sadness,12,54,0.01471327481237037
all,Surprise,Surprise,12,54,0.42457296492537044
all,Surprise,Anger,13,54,0.03458159026846295
all,Surprise,Disgust,13,54,0.031743343847777765
all,Surprise,Fear,13,54,0.19936848207055555
all,Surprise,Happiness,13,54,0.09289406173053703
all,Surprise,Neutral,13,54,0.184229249202963
all,Surprise,Sadness,13,54,0.01333016448598148
all,Surprise,Surprise,13,54,0.443853113637963
all,Surprise,Anger,14,54,0.03287068173357409
all,Surprise,Disgust,14,54,0.031005070247962965
all,Surprise,Fear,14,54,0.19561558628166664
all,Surprise,Happiness,14,54,0.08850369724457409
all,Surprise,Neutral,14,54,0.18060898056575925
all,Surprise,Sadness,14,54,0.013023282065574075
all,Surprise,Surprise,14,54,0.45837270501166666
all,Surprise,Anger,15,54,0.03240321629944445
all,Surprise,Disgust,15,54,0.03000475253759259
all,Surprise,Fear,15,54,0.19369927208518514
all,Surprise,Happiness,15,54,0.08595176633944446
all,Surprise,Neutral,15,54,0.17373496693303692
all,Surprise,Sadness,15,54,0.013234845709777779
all,Surprise,Surprise,15,54,0.47097117805000005
all,Surprise,Anger,16,54,0.031796186550833334
all,Surprise,Disgust,16,54,0.028896018977037037
all,Surprise,Fear,16,54,0.1940895837890741
all,Surprise,Happiness,16,54,0.07962456137872222
all,Surprise,Neutral,16,54,0.15480346522907404
all,Surprise,Sadness,16,54,0.014159561635351857
all,Surprise,Surprise,16,54,0.4966306144553703
all,Surprise,Anger,17,54,0.024690580841407413
all,Surprise,Disgust,17,54,0.026503472440740743
all,Surprise,Fear,17,54,0.1929023314868518
all,Surprise,Happiness,17,54,0.06392513216418522
all,Surprise,Neutral,17,54,0.13899694161412965
all,Surprise,Sadness,17,54,0.013854216600518518
all,Surprise,Surprise,17,54,0.5391273344827778
all,Surprise,Anger,18,54,0.019363959936
all,Surprise,Disgust,18,54,0.021594747647037033
all,Surprise,Fear,18,54,0.19472048537277778
all,Surprise,Happiness,18,54,0.059248005461518545
all,Surprise,Neutral,18,54,0.11707755218975001
all,Surprise,Sadness,18,54,0.008684360104166665
all,Surprise,Surprise,18,54,0.5793108870153705
all,Surprise,Anger,19,54,0.01678746552998148
all,Surprise,Disgust,19,54,0.016535943620740737
all,Surprise,Fear,19,54,0.19568963066666664
all,Surprise,Happiness,19,54,0.05659077135322223
all,Surprise,Neutral,19,54,0.10256619470885185
all,Surprise,Sadness,19,54,0.004414054400814816
all,Surprise,Surprise,19,54,0.607415931194815
all,Surprise,Anger,20,54,0.015028058956166669
all,Surprise,Disgust,20,54,0.01378489345666667
all,Surprise,Fear,20,54,0.20488730658462964
all,Surprise,Happiness,20,54,0.05204594378733333
all,Surprise,Neutral,20,54,0.08349160149138889
all,Surprise,Sadness,20,54,0.002651263309240741
all,Surprise,Surprise,20,54,0.628110938407963
all,Surprise,Anger,21,54,0.0139735375445
all,Surprise,Disgust,21,54,0.01258586644888889
all,Surprise,Fear,21,54,0.21745436739685195
all,Surprise,Happiness,21,54,0.046268944644166685
all,Surprise,Neutral,21,54,0.06215916643414816
all,Surprise,Sadness,21,54,0.0018971468994629633
all,Surprise,Surprise,21,54,0.6456609605364814
all,Surprise,Anger,22,54,0.013467531594722219
all,Surprise,Disgust,22,54,0.012221668757222222
all,Surprise,Fear,22,54,0.2162017006138889
all,Surprise,Happiness,22,54,0.03539449720764816
all,Surprise,Neutral,22,54,0.050962024521296286
all,Surprise,Sadness,22,54,0.0017975084019444438
all,Surprise,Surprise,22,54,0.6699550683333333
all,Surprise,Anger,23,54,0.012778554265111111
all,Surprise,Disgust,23,54,0.010880483350740742
all,Surprise,Fear,23,54,0.21706024116111108
all,Surprise,Happiness,23,54,0.02323539596027778
all,Surprise,Neutral,23,54,0.03580374486996295
all,Surprise,Sadness,23,54,0.0015921525861851856
all,Surprise,Surprise,23,54,0.6986494311111114
all,Surprise,Anger,24,54,0.012474521658777774
all,Surprise,Disgust,24,54,0.010619681764074072
all,Surprise,Fear,24,54,0.2071671051648148
all,Surprise,Happiness,24,54,0.01568913045166666
all,Surprise,Neutral,24,54,0.03157913435596296
all,Surprise,Sadness,24,54,0.0016297993595370366
all,Surprise,Surprise,24,54,0.7208406306111113
all,Surprise,Anger,25,54,0.01233635295822222
all,Surprise,Disgust,25,54,0.008879772073703702
all,Surprise,Fear,25,54,0.1967906912425926
all,Surprise,Happiness,25,54,0.005854303062629627
all,Surprise,Neutral,25,54,0.023936848658759263
all,Surprise,Sadness,25,54,0.001681096426962963
all,Surprise,Surprise,25,54,0.7505209380185186
all,Surprise,Anger,26,54,0.012143865364055555
all,Surprise,Disgust,26,54,0.008115326150740744
all,Surprise,Fear,26,54,0.1868303620340741
all,Surprise,Happiness,26,54,0.001939862372759259
all,Surprise,Neutral,26,54,0.014870357402814813
all,Surprise,Sadness,26,54,0.001830556851759259
all,Surprise,Surprise,26,54,0.7742696781481478
all,Surprise,Anger,27,54,0.011144704323222229
all,Surprise,Disgust,27,54,0.010444993860740744
all,Surprise,Fear,27,54,0.17639192508518514
all,Surprise,Happiness,27,54,0.0009794181083333335
all,Surprise,Neutral,27,54,0.009800090425898146
all,Surprise,Sadness,27,54,0.0019419143294259254
all,Surprise,Surprise,27,54,0.789296959259259
all,Surprise,Anger,28,54,0.010158745997944441
all,Surprise,Disgust,28,54,0.011157769729629634
all,Surprise,Fear,28,54,0.16595129749629633
all,Surprise,Happiness,28,54,0.0007214848112777778
all,Surprise,Neutral,28,54,0.006369830782574076
all,Surprise,Sadness,28,54,0.0020733335865185188
all,Surprise,Surprise,28,54,0.8035675357407408
all,Surprise,Anger,29,54,0.009556928075962966
all,Surprise,Disgust,29,54,0.011962940316111111
all,Surprise,Fear,29,54,0.15728107466111116
all,Surprise,Happiness,29,54,0.000641418360074074
all,Surprise,Neutral,29,54,0.004152837506416666
all,Surprise,Sadness,29,54,0.0021825397187222226
all,Surprise,Surprise,29,54,0.8142222624074078
all,Surprise,Anger,30,54,0.008755390907777775
all,Surprise,Disgust,30,54,0.012413686895925926
all,Surprise,Fear,30,54,0.14946460414074073
all,Surprise,Happiness,30,54,0.0006220296966666668
all,Surprise,Neutral,30,54,0.002879174605796297
all,Surprise,Sadness,30,54,0.0022970995359629623
all,Surprise,Surprise,30,54,0.8235680157407406
final_errors,Anger,Anger,1,26,0.12690350353846153
final_errors,Anger,Disgust,1,26,0.1999613531538461
final_errors,Anger,Fear,1,26,0.17005561534615385
final_errors,Anger,Happiness,1,26,0.14050958967307692
final_errors,Anger,Neutral,1,26,0.15639076046153846
final_errors,Anger,Sadness,1,26,0.0859717276923077
final_errors,Anger,Surprise,1,26,0.12020745956538462
final_errors,Anger,Anger,2,26,0.09451465233846154
final_errors,Anger,Disgust,2,26,0.22922728326923078
final_errors,Anger,Fear,2,26,0.19746294921538457
final_errors,Anger,Happiness,2,26,0.13358038098846153
final_errors,Anger,Neutral,2,26,0.1802460302653846
final_errors,Anger,Sadness,2,26,0.052705046346153854
final_errors,Anger,Surprise,2,26,0.11226367300384613
final_errors,Anger,Anger,3,26,0.07635114295384617
final_errors,Anger,Disgust,3,26,0.23986548934615376
final_errors,Anger,Fear,3,26,0.2221153641707692
final_errors,Anger,Happiness,3,26,0.1224023270130769
final_errors,Anger,Neutral,3,26,0.1995698942203846
final_errors,Anger,Sadness,3,26,0.03406406790269231
final_errors,Anger,Surprise,3,26,0.10563170336038462
final_errors,Anger,Anger,4,26,0.0802209190473077
final_errors,Anger,Disgust,4,26,0.24339017581153843
final_errors,Anger,Fear,4,26,0.2426057914967692
final_errors,Anger,Happiness,4,26,0.10297444513600001
final_errors,Anger,Neutral,4,26,0.20711979939565386
final_errors,Anger,Sadness,4,26,0.024647425609230774
final_errors,Anger,Surprise,4,26,0.09904142631900001
final_errors,Anger,Anger,5,26,0.08711421265307692
final_errors,Anger,Disgust,5,26,0.24458953294999997
final_errors,Anger,Fear,5,26,0.25872770857076927
final_errors,Anger,Happiness,5,26,0.09042518183669229
final_errors,Anger,Neutral,5,26,0.20453295068569227
final_errors,Anger,Sadness,5,26,0.019600936603230774
final_errors,Anger,Surprise,5,26,0.09500947282576924
final_errors,Anger,Anger,6,26,0.09162905716153845
final_errors,Anger,Disgust,6,26,0.25066437450384615
final_errors,Anger,Fear,6,26,0.2679787941371154
final_errors,Anger,Happiness,6,26,0.08551386473449998
final_errors,Anger,Neutral,6,26,0.19632631114019233
final_errors,Anger,Sadness,6,26,0.016007142583846147
final_errors,Anger,Surprise,6,26,0.09188046344388462
final_errors,Anger,Anger,7,26,0.0890131400769231
final_errors,Anger,Disgust,7,26,0.27824152893846155
final_errors,Anger,Fear,7,26,0.2615453918031153
final_errors,Anger,Happiness,7,26,0.07942739095469231
final_errors,Anger,Neutral,7,26,0.19929464857780768
final_errors,Anger,Sadness,7,26,0.013019153311923076
final_errors,Anger,Surprise,7,26,0.07945874360953845
final_errors,Anger,Anger,8,26,0.08142612025384614
final_errors,Anger,Disgust,8,26,0.30032793806923075
final_errors,Anger,Fear,8,26,0.25861205179530766
final_errors,Anger,Happiness,8,26,0.07276774946142307
final_errors,Anger,Neutral,8,26,0.20921425767600002
final_errors,Anger,Sadness,8,26,0.009809985876923074
final_errors,Anger,Surprise,8,26,0.06784190578692308
final_errors,Anger,Anger,9,26,0.07422695595384617
final_errors,Anger,Disgust,9,26,0.3069857940384615
final_errors,Anger,Fear,9,26,0.2623215704435001
final_errors,Anger,Happiness,9,26,0.06834181822019231
final_errors,Anger,Neutral,9,26,0.21807134820869237
final_errors,Anger,Sadness,9,26,0.0073477310538461555
final_errors,Anger,Surprise,9,26,0.06270477045769231
final_errors,Anger,Anger,10,26,0.06912986096538462
final_errors,Anger,Disgust,10,26,0.3094924203361539
final_errors,Anger,Fear,10,26,0.26574627220649993
final_errors,Anger,Happiness,10,26,0.0653524036373077
final_errors,Anger,Neutral,10,26,0.2244832215956154
final_errors,Anger,Sadness,10,26,0.005896754582307692
final_errors,Anger,Surprise,10,26,0.05989905084857691
final_errors,Anger,Anger,11,26,0.06901797365230769
final_errors,Anger,Disgust,11,26,0.3150707079438462
final_errors,Anger,Fear,11,26,0.2590858073535
final_errors,Anger,Happiness,11,26,0.062469542819038486
final_errors,Anger,Neutral,11,26,0.2301049836735
final_errors,Anger,Sadness,11,26,0.005266164186538461
final_errors,Anger,Surprise,11,26,0.058984810397423086
final_errors,Anger,Anger,12,26,0.07211124172884614
final_errors,Anger,Disgust,12,26,0.3331972285423078
final_errors,Anger,Fear,12,26,0.24098686292515378
final_errors,Anger,Happiness,12,26,0.056393555406153845
final_errors,Anger,Neutral,12,26,0.23555962776363465
final_errors,Anger,Sadness,12,26,0.005012854344999999
final_errors,Anger,Surprise,12,26,0.056738638738461536
final_errors,Anger,Anger,13,26,0.07885088878499999
final_errors,Anger,Disgust,13,26,0.3438860021176924
final_errors,Anger,Fear,13,26,0.23219123670250005
final_errors,Anger,Happiness,13,26,0.04863104246696155
final_errors,Anger,Neutral,13,26,0.2364566874359231
final_errors,Anger,Sadness,13,26,0.00513636482076923
final_errors,Anger,Surprise,13,26,0.054847794127846135
final_errors,Anger,Anger,14,26,0.09085426189846155
final_errors,Anger,Disgust,14,26,0.36430579174807687
final_errors,Anger,Fear,14,26,0.2252945262075
final_errors,Anger,Happiness,14,26,0.03986260701776923
final_errors,Anger,Neutral,14,26,0.22155145761817308
final_errors,Anger,Sadness,14,26,0.0051849218692307675
final_errors,Anger,Surprise,14,26,0.05294641648292308
final_errors,Anger,Anger,15,26,0.10227169280653846
final_errors,Anger,Disgust,15,26,0.3923229649384616
final_errors,Anger,Fear,15,26,0.21517790085126917
final_errors,Anger,Happiness,15,26,0.031142502188615383
final_errors,Anger,Neutral,15,26,0.2071156641154231
final_errors,Anger,Sadness,15,26,0.0037780818250000006
final_errors,Anger,Surprise,15,26,0.04819119392576923
final_errors,Anger,Anger,16,26,0.10317383635153844
final_errors,Anger,Disgust,16,26,0.4222478431000001
final_errors,Anger,Fear,16,26,0.20369389990088457
final_errors,Anger,Happiness,16,26,0.018309476133307693
final_errors,Anger,Neutral,16,26,0.20124381910996153
final_errors,Anger,Sadness,16,26,0.0029653753665384607
final_errors,Anger,Surprise,16,26,0.04836574686192308
final_errors,Anger,Anger,17,26,0.10001470610999999
final_errors,Anger,Disgust,17,26,0.45006885840769234
final_errors,Anger,Fear,17,26,0.18970951204092307
final_errors,Anger,Happiness,17,26,0.013789076897807692
final_errors,Anger,Neutral,17,26,0.1944133903831154
final_errors,Anger,Sadness,17,26,0.002431294270769231
final_errors,Anger,Surprise,17,26,0.04957320663573077
final_errors,Anger,Anger,18,26,0.09707663766153847
final_errors,Anger,Disgust,18,26,0.47375477959384604
final_errors,Anger,Fear,18,26,0.17677257257742307
final_errors,Anger,Happiness,18,26,0.013253273614692307
final_errors,Anger,Neutral,18,26,0.18242102506578847
final_errors,Anger,Sadness,18,26,0.002147657056769231
final_errors,Anger,Surprise,18,26,0.05457405948903846
final_errors,Anger,Anger,19,26,0.09819090446538462
final_errors,Anger,Disgust,19,26,0.5015539079634614
final_errors,Anger,Fear,19,26,0.16681087067619235
final_errors,Anger,Happiness,19,26,0.01105780776646154
final_errors,Anger,Neutral,19,26,0.16262391815830773
final_errors,Anger,Sadness,19,26,0.002083795346923077
final_errors,Anger,Surprise,19,26,0.057678807587923084
final_errors,Anger,Anger,20,26,0.10427859297692305
final_errors,Anger,Disgust,20,26,0.5470129507276924
final_errors,Anger,Fear,20,26,0.1454432094815769
final_errors,Anger,Happiness,20,26,0.007713820196769231
final_errors,Anger,Neutral,20,26,0.14201209788813077
final_errors,Anger,Sadness,20,26,0.002054579557692308
final_errors,Anger,Surprise,20,26,0.05148475841653846
final_errors,Anger,Anger,21,26,0.1072785589823077
final_errors,Anger,Disgust,21,26,0.5995155001703846
final_errors,Anger,Fear,21,26,0.11373793312784615
final_errors,Anger,Happiness,21,26,0.005122678040115385
final_errors,Anger,Neutral,21,26,0.13110016713144232
final_errors,Anger,Sadness,21,26,0.0018671677300000009
final_errors,Anger,Surprise,21,26,0.04137799320503847
final_errors,Anger,Anger,22,26,0.10852469553692308
final_errors,Anger,Disgust,22,26,0.6351572606330771
final_errors,Anger,Fear,22,26,0.08896214477188462
final_errors,Anger,Happiness,22,26,0.0026779500184999994
final_errors,Anger,Neutral,22,26,0.1292916136308846
final_errors,Anger,Sadness,22,26,0.0013394813946153846
final_errors,Anger,Surprise,22,26,0.034046862455384616
final_errors,Anger,Anger,23,26,0.1047618451780769
final_errors,Anger,Disgust,23,26,0.6565543053411539
final_errors,Anger,Fear,23,26,0.07530093025503848
final_errors,Anger,Happiness,23,26,0.0020104436895000007
final_errors,Anger,Neutral,23,26,0.13175505371259233
final_errors,Anger,Sadness,23,26,0.0011171279023076924
final_errors,Anger,Surprise,23,26,0.02850029772546154
final_errors,Anger,Anger,24,26,0.09428691116653845
final_errors,Anger,Disgust,24,26,0.6906911686426924
final_errors,Anger,Fear,24,26,0.0798374689188077
final_errors,Anger,Happiness,24,26,0.0019428227925000002
final_errors,Anger,Neutral,24,26,0.11837909720671923
final_errors,Anger,Sadness,24,26,0.0009773333780769232
final_errors,Anger,Surprise,24,26,0.013885185829769236
final_errors,Anger,Anger,25,26,0.08623131149999998
final_errors,Anger,Disgust,25,26,0.7100025314103846
final_errors,Anger,Fear,25,26,0.08189362630580768
final_errors,Anger,Happiness,25,26,0.0020412729935384622
final_errors,Anger,Neutral,25,26,0.1119354695472615
final_errors,Anger,Sadness,25,26,0.0008361474242307693
final_errors,Anger,Surprise,25,26,0.007059647907846154
final_errors,Anger,Anger,26,26,0.0765238424153846
final_errors,Anger,Disgust,26,26,0.72808311278
final_errors,Anger,Fear,26,26,0.0771055084343846
final_errors,Anger,Happiness,26,26,0.0024516337736538462
final_errors,Anger,Neutral,26,26,0.11061450074018074
final_errors,Anger,Sadness,26,26,0.0007173240673076923
final_errors,Anger,Surprise,26,26,0.004504086150384615
final_errors,Anger,Anger,27,26,0.07306938660961539
final_errors,Anger,Disgust,27,26,0.7432472158180771
final_errors,Anger,Fear,27,26,0.07078295007642306
final_errors,Anger,Happiness,27,26,0.002566542222230769
final_errors,Anger,Neutral,27,26,0.10595432802873075
final_errors,Anger,Sadness,27,26,0.0007411357515384615
final_errors,Anger,Surprise,27,26,0.0036384313732307685
final_errors,Anger,Anger,28,26,0.08480828825384615
final_errors,Anger,Disgust,28,26,0.7645646843961538
final_errors,Anger,Fear,28,26,0.06272060449373076
final_errors,Anger,Happiness,28,26,0.0024491262008461533
final_errors,Anger,Neutral,28,26,0.08164029339984616
final_errors,Anger,Sadness,28,26,0.0007997228899999999
final_errors,Anger,Surprise,28,26,0.0030172654103846138
final_errors,Anger,Anger,29,26,0.08104102452884615
final_errors,Anger,Disgust,29,26,0.7871155321923076
final_errors,Anger,Fear,29,26,0.053093241073634626
final_errors,Anger,Happiness,29,26,0.002296047924769231
final_errors,Anger,Neutral,29,26,0.07319633395088462
final_errors,Anger,Sadness,29,26,0.0006634673838461541
final_errors,Anger,Surprise,29,26,0.002594349750730769
final_errors,Anger,Anger,30,26,0.07364718608461539
final_errors,Anger,Disgust,30,26,0.804314584153846
final_errors,Anger,Fear,30,26,0.04453706469246154
final_errors,Anger,Happiness,30,26,0.0021968813733846152
final_errors,Anger,Neutral,30,26,0.07235004781744234
final_errors,Anger,Sadness,30,26,0.0006430046942307694
final_errors,Anger,Surprise,30,26,0.002311249454961539
final_errors,Disgust,Anger,1,24,0.09566994241666667
final_errors,Disgust,Disgust,1,24,0.127192816125
final_errors,Disgust,Fear,1,24,0.14976172333333332
final_errors,Disgust,Happiness,1,24,0.32806453204166663
final_errors,Disgust,Neutral,1,24,0.13720615390000004
